año,municipio,poblacion,pct_poverty,median_hh_income,pct_unemployment,pct_bachelors_plus,median_age,area_km2,densidad_pob_km2,fuente
1974,Río Grande,27237.0,60.6,3700.0,16.0,8.0,28.2,157.4,173.0,estimado_anual
1975,Río Grande,28464.0,60.0,4050.0,16.0,8.5,28.5,157.4,180.8,estimado_anual
1976,Río Grande,29688.0,59.4,4400.0,16.0,9.0,28.8,157.4,188.6,estimado_anual
1977,Río Grande,30915.0,58.8,4750.0,16.0,9.5,29.1,157.4,196.4,estimado_anual
1978,Río Grande,32137.0,58.2,5100.0,16.0,10.0,29.4,157.4,204.2,estimado_anual
1979,Río Grande,33363.0,57.6,5450.0,16.0,10.5,29.7,157.4,212.0,estimado_anual
1980,Río Grande,34515.0,57.0,5800.0,16.0,11.0,30.0,157.4,219.3,censo_decenal
1981,Río Grande,35466.0,56.6,6230.0,15.8,11.4,30.3,157.4,225.3,estimado_anual
1982,Río Grande,36455.0,56.2,6660.0,15.6,11.8,30.6,157.4,231.6,estimado_anual
1983,Río Grande,37485.0,55.8,7090.0,15.4,12.2,30.9,157.4,238.2,estimado_anual
1984,Río Grande,38557.0,55.4,7520.0,15.2,12.6,31.2,157.4,245.0,estimado_anual
1985,Río Grande,39672.0,55.0,7950.0,15.0,13.0,31.5,157.4,252.0,estimado_anual
1986,Río Grande,40834.0,54.6,8380.0,14.8,13.4,31.8,157.4,259.4,estimado_anual
1987,Río Grande,42043.0,54.2,8810.0,14.6,13.8,32.1,157.4,267.1,estimado_anual
1988,Río Grande,43307.0,53.8,9240.0,14.4,14.2,32.4,157.4,275.1,estimado_anual
1989,Río Grande,44624.0,53.4,9670.0,14.2,14.6,32.7,157.4,283.5,estimado_anual
1990,Río Grande,45790.0,53.0,10100.0,14.0,15.0,33.0,157.4,290.9,censo_decenal
1991,Río Grande,46365.0,52.7,10940.0,13.8,15.3,33.4,157.4,294.6,estimado_anual
1992,Río Grande,46963.0,52.4,11780.0,13.6,15.6,33.8,157.4,298.4,estimado_anual
1993,Río Grande,47578.0,52.1,12620.0,13.4,15.9,34.2,157.4,302.3,estimado_anual
1994,Río Grande,48215.0,51.8,13460.0,13.2,16.2,34.6,157.4,306.3,estimado_anual
1995,Río Grande,48880.0,51.5,14300.0,13.0,16.5,35.0,157.4,310.5,estimado_anual
1996,Río Grande,49564.0,51.2,15140.0,12.8,16.8,35.4,157.4,314.9,estimado_anual
1997,Río Grande,50277.0,50.9,15980.0,12.6,17.1,35.8,157.4,319.4,estimado_anual
1998,Río Grande,51010.0,50.6,16820.0,12.4,17.4,36.2,157.4,324.1,estimado_anual
1999,Río Grande,51772.0,50.3,17660.0,12.2,17.7,36.6,157.4,328.9,estimado_anual
2000,Río Grande,52458.0,50.0,18500.0,12.0,18.0,37.0,157.4,333.3,censo_decenal
2001,Río Grande,52872.0,48.9,18540.0,12.1,18.2,37.1,157.4,335.9,estimado_anual
2002,Río Grande,53270.0,47.8,18580.0,12.2,18.4,37.2,157.4,338.4,estimado_anual
2003,Río Grande,53611.0,46.7,18620.0,12.3,18.6,37.3,157.4,340.6,estimado_anual
2004,Río Grande,53926.0,45.6,18660.0,12.4,18.8,37.4,157.4,342.6,estimado_anual
2005,Río Grande,54172.0,44.5,18700.0,12.5,19.0,37.5,157.4,344.2,estimado_anual
2006,Río Grande,54267.0,43.4,18740.0,12.6,19.2,37.6,157.4,344.8,estimado_anual
2007,Río Grande,54285.0,42.3,18780.0,12.7,19.4,37.7,157.4,344.9,estimado_anual
2008,Río Grande,54264.0,41.2,18820.0,12.8,19.6,37.8,157.4,344.8,estimado_anual
2009,Río Grande,54281.0,40.1,18860.0,12.9,19.8,37.9,157.4,344.9,estimado_anual
2010,Río Grande,54276.0,39.0,18900.0,13.0,20.0,38.0,157.4,344.8,censo_decenal
2011,Río Grande,53785.0,39.1,18907.6,13.0,20.0,38.2,157.4,341.7,estimado_anual
2012,Río Grande,53525.0,39.2,18915.2,13.0,20.0,38.4,157.4,340.1,estimado_anual
2013,Río Grande,53104.0,39.3,18922.8,13.0,20.0,38.6,157.4,337.4,estimado_anual
2014,Río Grande,52283.0,39.4,18930.4,13.0,20.0,38.8,157.4,332.2,estimado_anual
2015,Río Grande,51375.0,39.5,18938.0,13.0,20.0,39.0,157.4,326.4,estimado_anual
2016,Río Grande,50329.0,39.6,18945.6,13.0,20.0,39.2,157.4,319.8,estimado_anual
2017,Río Grande,49084.0,39.7,18953.2,13.0,20.0,39.4,157.4,311.8,estimado_anual
2018,Río Grande,47212.0,39.8,18960.8,13.0,20.0,39.6,157.4,299.9,estimado_anual
2019,Río Grande,47352.0,39.9,18968.4,13.0,20.0,39.8,157.4,300.8,estimado_anual
2020,Río Grande,47003.0,40.0,18976.0,13.0,20.0,40.0,157.4,298.6,censo_decenal
2021,Río Grande,46549.0,40.1,18983.6,13.0,20.0,40.2,157.4,295.7,estimado_anual
2022,Río Grande,45772.0,40.2,18991.2,13.0,20.0,40.4,157.4,290.8,estimado_anual
2023,Río Grande,45479.0,40.3,18998.8,13.0,20.0,40.6,157.4,288.9,estimado_anual
2024,Río Grande,45204.0,40.4,19006.4,13.0,20.0,40.8,157.4,287.2,estimado_anual
2025,Río Grande,44799.0,40.5,19014.0,13.0,20.0,41.0,157.4,284.6,estimado_anual
1950,Sabana Grande,16093.0,,,,,,94.5,170.3,estimado_poblacion
1951,Sabana Grande,16072.0,,,,,,94.5,170.1,estimado_poblacion
1952,Sabana Grande,16055.0,,,,,,94.5,169.9,estimado_poblacion
1953,Sabana Grande,16037.0,,,,,,94.5,169.7,estimado_poblacion
1954,Sabana Grande,16018.0,,,,,,94.5,169.5,estimado_poblacion
1955,Sabana Grande,15997.0,,,,,,94.5,169.3,estimado_poblacion
1956,Sabana Grande,15980.0,,,,,,94.5,169.1,estimado_poblacion
1957,Sabana Grande,15958.0,,,,,,94.5,168.9,estimado_poblacion
1958,Sabana Grande,15942.0,,,,,,94.5,168.7,estimado_poblacion
1959,Sabana Grande,15925.0,,,,,,94.5,168.5,estimado_poblacion
1960,Sabana Grande,15920.0,,,,,,94.5,168.5,estimado_poblacion
1961,Sabana Grande,15962.0,,,,,,94.5,168.9,estimado_poblacion
1962,Sabana Grande,16009.0,,,,,,94.5,169.4,estimado_poblacion
1963,Sabana Grande,16048.0,,,,,,94.5,169.8,estimado_poblacion
1964,Sabana Grande,16094.0,,,,,,94.5,170.3,estimado_poblacion
1965,Sabana Grande,16138.0,,,,,,94.5,170.8,estimado_poblacion
1966,Sabana Grande,16180.0,,,,,,94.5,171.2,estimado_poblacion
1967,Sabana Grande,16224.0,,,,,,94.5,171.7,estimado_poblacion
1968,Sabana Grande,16267.0,,,,,,94.5,172.1,estimado_poblacion
1969,Sabana Grande,16310.0,,,,,,94.5,172.6,estimado_poblacion
1970,Sabana Grande,16437.0,67.0,2000.0,18.0,5.0,29.0,94.5,173.9,censo_decenal
1971,Sabana Grande,16824.0,66.5,2300.0,18.0,5.4,29.3,94.5,178.0,estimado_anual
1972,Sabana Grande,17213.0,66.0,2600.0,18.0,5.8,29.6,94.5,182.1,estimado_anual
1973,Sabana Grande,17598.0,65.5,2900.0,18.0,6.2,29.9,94.5,186.2,estimado_anual
1974,Sabana Grande,17983.0,65.0,3200.0,18.0,6.6,30.2,94.5,190.3,estimado_anual
1975,Sabana Grande,18370.0,64.5,3500.0,18.0,7.0,30.5,94.5,194.4,estimado_anual
1976,Sabana Grande,18757.0,64.0,3800.0,18.0,7.4,30.8,94.5,198.5,estimado_anual
1977,Sabana Grande,19144.0,63.5,4100.0,18.0,7.8,31.1,94.5,202.6,estimado_anual
1978,Sabana Grande,19530.0,63.0,4400.0,18.0,8.2,31.4,94.5,206.7,estimado_anual
1979,Sabana Grande,19917.0,62.5,4700.0,18.0,8.6,31.7,94.5,210.8,estimado_anual
1980,Sabana Grande,20258.0,62.0,5000.0,18.0,9.0,32.0,94.5,214.4,censo_decenal
1981,Sabana Grande,20483.0,61.6,5390.0,17.8,9.3,32.3,94.5,216.8,estimado_anual
1982,Sabana Grande,20718.0,61.2,5780.0,17.6,9.6,32.6,94.5,219.2,estimado_anual
1983,Sabana Grande,20958.0,60.8,6170.0,17.4,9.9,32.9,94.5,221.8,estimado_anual
1984,Sabana Grande,21207.0,60.4,6560.0,17.2,10.2,33.2,94.5,224.4,estimado_anual
1985,Sabana Grande,21466.0,60.0,6950.0,17.0,10.5,33.5,94.5,227.2,estimado_anual
1986,Sabana Grande,21736.0,59.6,7340.0,16.8,10.8,33.8,94.5,230.0,estimado_anual
1987,Sabana Grande,22015.0,59.2,7730.0,16.6,11.1,34.1,94.5,233.0,estimado_anual
1988,Sabana Grande,22307.0,58.8,8120.0,16.4,11.4,34.4,94.5,236.1,estimado_anual
1989,Sabana Grande,22610.0,58.4,8510.0,16.2,11.7,34.7,94.5,239.3,estimado_anual
1990,Sabana Grande,22908.0,58.0,8900.0,16.0,12.0,35.0,94.5,242.4,censo_decenal
1991,Sabana Grande,23174.0,57.7,9620.0,15.8,12.3,35.3,94.5,245.2,estimado_anual
1992,Sabana Grande,23449.0,57.4,10340.0,15.6,12.6,35.6,94.5,248.1,estimado_anual
1993,Sabana Grande,23734.0,57.1,11060.0,15.4,12.9,35.9,94.5,251.2,estimado_anual
1994,Sabana Grande,24030.0,56.8,11780.0,15.2,13.2,36.2,94.5,254.3,estimado_anual
1995,Sabana Grande,24334.0,56.5,12500.0,15.0,13.5,36.5,94.5,257.5,estimado_anual
1996,Sabana Grande,24654.0,56.2,13220.0,14.8,13.8,36.8,94.5,260.9,estimado_anual
1997,Sabana Grande,24976.0,55.9,13940.0,14.6,14.1,37.1,94.5,264.3,estimado_anual
1998,Sabana Grande,25315.0,55.6,14660.0,14.4,14.4,37.4,94.5,267.9,estimado_anual
1999,Sabana Grande,25665.0,55.3,15380.0,14.2,14.7,37.7,94.5,271.6,estimado_anual
2000,Sabana Grande,25914.0,55.0,16100.0,14.0,15.0,38.0,94.5,274.2,censo_decenal
2001,Sabana Grande,25958.0,53.5,16140.0,14.1,15.1,38.2,94.5,274.7,estimado_anual
2002,Sabana Grande,25978.0,52.0,16180.0,14.2,15.2,38.4,94.5,274.9,estimado_anual
2003,Sabana Grande,25988.0,50.5,16220.0,14.3,15.3,38.6,94.5,275.0,estimado_anual
2004,Sabana Grande,25987.0,49.0,16260.0,14.4,15.4,38.8,94.5,275.0,estimado_anual
2005,Sabana Grande,25959.0,47.5,16300.0,14.5,15.5,39.0,94.5,274.7,estimado_anual
2006,Sabana Grande,25836.0,46.0,16340.0,14.6,15.6,39.2,94.5,273.4,estimado_anual
2007,Sabana Grande,25677.0,44.5,16380.0,14.7,15.7,39.4,94.5,271.7,estimado_anual
2008,Sabana Grande,25528.0,43.0,16420.0,14.8,15.8,39.6,94.5,270.1,estimado_anual
2009,Sabana Grande,25376.0,41.5,16460.0,14.9,15.9,39.8,94.5,268.5,estimado_anual
2010,Sabana Grande,25374.0,40.0,16500.0,15.0,16.0,40.0,94.5,268.5,censo_decenal
2011,Sabana Grande,25204.0,40.2,16504.3,15.0,16.1,40.2,94.5,266.7,estimado_anual
2012,Sabana Grande,24995.0,40.4,16508.6,15.0,16.2,40.4,94.5,264.5,estimado_anual
2013,Sabana Grande,24873.0,40.6,16512.9,15.0,16.3,40.6,94.5,263.2,estimado_anual
2014,Sabana Grande,24617.0,40.8,16517.2,15.0,16.4,40.8,94.5,260.5,estimado_anual
2015,Sabana Grande,24264.0,41.0,16521.5,15.0,16.5,41.0,94.5,256.8,estimado_anual
2016,Sabana Grande,23946.0,41.2,16525.8,15.0,16.6,41.2,94.5,253.4,estimado_anual
2017,Sabana Grande,23498.0,41.4,16530.1,15.0,16.7,41.4,94.5,248.7,estimado_anual
2018,Sabana Grande,22731.0,41.6,16534.4,15.0,16.8,41.6,94.5,240.5,estimado_anual
2019,Sabana Grande,22841.0,41.8,16538.7,15.0,16.9,41.8,94.5,241.7,estimado_anual
2020,Sabana Grande,22702.0,42.0,16543.0,15.0,17.0,42.0,94.5,240.2,censo_decenal
2021,Sabana Grande,22629.0,42.2,16547.3,15.0,17.1,42.2,94.5,239.5,estimado_anual
2022,Sabana Grande,22345.0,42.4,16551.6,15.0,17.2,42.4,94.5,236.5,estimado_anual
2023,Sabana Grande,22196.0,42.6,16555.9,15.0,17.3,42.6,94.5,234.9,estimado_anual
2024,Sabana Grande,22181.0,42.8,16560.2,15.0,17.4,42.8,94.5,234.7,estimado_anual
2025,Sabana Grande,22055.0,43.0,16564.5,15.0,17.5,43.0,94.5,233.4,estimado_anual
1950,Salinas,23427.0,,,,,,178.1,131.5,estimado_poblacion
1951,Salinas,23395.0,,,,,,178.1,131.4,estimado_poblacion
1952,Salinas,23369.0,,,,,,178.1,131.2,estimado_poblacion
1953,Salinas,23335.0,,,,,,178.1,131.0,estimado_poblacion
1954,Salinas,23308.0,,,,,,178.1,130.9,estimado_poblacion
1955,Salinas,23275.0,,,,,,178.1,130.7,estimado_poblacion
1956,Salinas,23246.0,,,,,,178.1,130.5,estimado_poblacion
1957,Salinas,23217.0,,,,,,178.1,130.4,estimado_poblacion
1958,Salinas,23186.0,,,,,,178.1,130.2,estimado_poblacion
1959,Salinas,23153.0,,,,,,178.1,130.0,estimado_poblacion
1960,Salinas,23101.0,,,,,,178.1,129.7,estimado_poblacion
1961,Salinas,22971.0,,,,,,178.1,129.0,estimado_poblacion
1962,Salinas,22842.0,,,,,,178.1,128.3,estimado_poblacion
1963,Salinas,22713.0,,,,,,178.1,127.5,estimado_poblacion
1964,Salinas,22584.0,,,,,,178.1,126.8,estimado_poblacion
1965,Salinas,22452.0,,,,,,178.1,126.1,estimado_poblacion
1966,Salinas,22323.0,,,,,,178.1,125.3,estimado_poblacion
1967,Salinas,22196.0,,,,,,178.1,124.6,estimado_poblacion
1968,Salinas,22065.0,,,,,,178.1,123.9,estimado_poblacion
1969,Salinas,21935.0,,,,,,178.1,123.2,estimado_poblacion
1970,Salinas,21952.0,68.0,2000.0,19.0,4.0,28.0,178.1,123.3,censo_decenal
1971,Salinas,22410.0,67.5,2300.0,19.0,4.4,28.3,178.1,125.8,estimado_anual
1972,Salinas,22873.0,67.0,2600.0,19.0,4.8,28.6,178.1,128.4,estimado_anual
1973,Salinas,23330.0,66.5,2900.0,19.0,5.2,28.9,178.1,131.0,estimado_anual
1974,Salinas,23791.0,66.0,3200.0,19.0,5.6,29.2,178.1,133.6,estimado_anual
1975,Salinas,24252.0,65.5,3500.0,19.0,6.0,29.5,178.1,136.2,estimado_anual
1976,Salinas,24709.0,65.0,3800.0,19.0,6.4,29.8,178.1,138.7,estimado_anual
1977,Salinas,25170.0,64.5,4100.0,19.0,6.8,30.1,178.1,141.3,estimado_anual
1978,Salinas,25629.0,64.0,4400.0,19.0,7.2,30.4,178.1,143.9,estimado_anual
1979,Salinas,26090.0,63.5,4700.0,19.0,7.6,30.7,178.1,146.5,estimado_anual
1980,Salinas,26476.0,63.0,5000.0,19.0,8.0,31.0,178.1,148.7,censo_decenal
1981,Salinas,26626.0,62.6,5390.0,18.8,8.3,31.3,178.1,149.5,estimado_anual
1982,Salinas,26786.0,62.2,5780.0,18.6,8.6,31.6,178.1,150.4,estimado_anual
1983,Salinas,26955.0,61.8,6170.0,18.4,8.9,31.9,178.1,151.3,estimado_anual
1984,Salinas,27132.0,61.4,6560.0,18.2,9.2,32.2,178.1,152.3,estimado_anual
1985,Salinas,27316.0,61.0,6950.0,18.0,9.5,32.5,178.1,153.4,estimado_anual
1986,Salinas,27514.0,60.6,7340.0,17.8,9.8,32.8,178.1,154.5,estimado_anual
1987,Salinas,27718.0,60.2,7730.0,17.6,10.1,33.1,178.1,155.6,estimado_anual
1988,Salinas,27934.0,59.8,8120.0,17.4,10.4,33.4,178.1,156.8,estimado_anual
1989,Salinas,28159.0,59.4,8510.0,17.2,10.7,33.7,178.1,158.1,estimado_anual
1990,Salinas,28392.0,59.0,8900.0,17.0,11.0,34.0,178.1,159.4,censo_decenal
1991,Salinas,28631.0,58.7,9660.0,16.7,11.2,34.4,178.1,160.8,estimado_anual
1992,Salinas,28878.0,58.4,10420.0,16.4,11.4,34.8,178.1,162.1,estimado_anual
1993,Salinas,29134.0,58.1,11180.0,16.1,11.6,35.2,178.1,163.6,estimado_anual
1994,Salinas,29400.0,57.8,11940.0,15.8,11.8,35.6,178.1,165.1,estimado_anual
1995,Salinas,29675.0,57.5,12700.0,15.5,12.0,36.0,178.1,166.6,estimado_anual
1996,Salinas,29957.0,57.2,13460.0,15.2,12.2,36.4,178.1,168.2,estimado_anual
1997,Salinas,30255.0,56.9,14220.0,14.9,12.4,36.8,178.1,169.9,estimado_anual
1998,Salinas,30557.0,56.6,14980.0,14.6,12.6,37.2,178.1,171.6,estimado_anual
1999,Salinas,30871.0,56.3,15740.0,14.3,12.8,37.6,178.1,173.3,estimado_anual
2000,Salinas,31139.0,56.0,16500.0,14.0,13.0,38.0,178.1,174.8,censo_decenal
2001,Salinas,31285.0,54.3,16530.0,14.1,13.2,38.1,178.1,175.7,estimado_anual
2002,Salinas,31388.0,52.6,16560.0,14.2,13.4,38.2,178.1,176.2,estimado_anual
2003,Salinas,31474.0,50.9,16590.0,14.3,13.6,38.3,178.1,176.7,estimado_anual
2004,Salinas,31544.0,49.2,16620.0,14.4,13.8,38.4,178.1,177.1,estimado_anual
2005,Salinas,31566.0,47.5,16650.0,14.5,14.0,38.5,178.1,177.2,estimado_anual
2006,Salinas,31505.0,45.8,16680.0,14.6,14.2,38.6,178.1,176.9,estimado_anual
2007,Salinas,31369.0,44.1,16710.0,14.7,14.4,38.7,178.1,176.1,estimado_anual
2008,Salinas,31251.0,42.4,16740.0,14.8,14.6,38.8,178.1,175.5,estimado_anual
2009,Salinas,31161.0,40.7,16770.0,14.9,14.8,38.9,178.1,175.0,estimado_anual
2010,Salinas,31012.0,39.0,16800.0,15.0,15.0,39.0,178.1,174.1,censo_decenal
2011,Salinas,30612.0,39.2,16807.6,15.0,15.0,39.2,178.1,171.9,estimado_anual
2012,Salinas,30140.0,39.4,16815.2,15.0,15.0,39.4,178.1,169.2,estimado_anual
2013,Salinas,29787.0,39.6,16822.8,15.0,15.0,39.6,178.1,167.2,estimado_anual
2014,Salinas,29230.0,39.8,16830.4,15.0,15.0,39.8,178.1,164.1,estimado_anual
2015,Salinas,28664.0,40.0,16838.0,15.0,15.0,40.0,178.1,160.9,estimado_anual
2016,Salinas,28059.0,40.2,16845.6,15.0,15.0,40.2,178.1,157.5,estimado_anual
2017,Salinas,27375.0,40.4,16853.2,15.0,15.0,40.4,178.1,153.7,estimado_anual
2018,Salinas,26106.0,40.6,16860.8,15.0,15.0,40.6,178.1,146.6,estimado_anual
2019,Salinas,25986.0,40.8,16868.4,15.0,15.0,40.8,178.1,145.9,estimado_anual
2020,Salinas,25703.0,41.0,16876.0,15.0,15.0,41.0,178.1,144.3,censo_decenal
2021,Salinas,25468.0,41.2,16883.6,15.0,15.0,41.2,178.1,143.0,estimado_anual
2022,Salinas,25012.0,41.4,16891.2,15.0,15.0,41.4,178.1,140.4,estimado_anual
2023,Salinas,24748.0,41.6,16898.8,15.0,15.0,41.6,178.1,139.0,estimado_anual
2024,Salinas,24563.0,41.8,16906.4,15.0,15.0,41.8,178.1,137.9,estimado_anual
2025,Salinas,24218.0,42.0,16914.0,15.0,15.0,42.0,178.1,136.0,estimado_anual
1950,San Germán,29503.0,,,,,,140.7,209.7,estimado_poblacion
1951,San Germán,29318.0,,,,,,140.7,208.4,estimado_poblacion
1952,San Germán,29129.0,,,,,,140.7,207.0,estimado_poblacion
1953,San Germán,28942.0,,,,,,140.7,205.7,estimado_poblacion
1954,San Germán,28755.0,,,,,,140.7,204.4,estimado_poblacion
1955,San Germán,28559.0,,,,,,140.7,203.0,estimado_poblacion
1956,San Germán,28378.0,,,,,,140.7,201.7,estimado_poblacion
1957,San Germán,28185.0,,,,,,140.7,200.3,estimado_poblacion
1958,San Germán,27999.0,,,,,,140.7,199.0,estimado_poblacion
1959,San Germán,27809.0,,,,,,140.7,197.6,estimado_poblacion
1960,San Germán,27675.0,,,,,,140.7,196.7,estimado_poblacion
1961,San Germán,27707.0,,,,,,140.7,196.9,estimado_poblacion
1962,San Germán,27740.0,,,,,,140.7,197.2,estimado_poblacion
1963,San Germán,27773.0,,,,,,140.7,197.4,estimado_poblacion
1964,San Germán,27804.0,,,,,,140.7,197.6,estimado_poblacion
1965,San Germán,27835.0,,,,,,140.7,197.8,estimado_poblacion
1966,San Germán,27868.0,,,,,,140.7,198.1,estimado_poblacion
1967,San Germán,27902.0,,,,,,140.7,198.3,estimado_poblacion
1968,San Germán,27935.0,,,,,,140.7,198.5,estimado_poblacion
1969,San Germán,27967.0,,,,,,140.7,198.8,estimado_poblacion
1970,San Germán,28112.0,67.0,2200.0,18.0,8.0,27.0,140.7,199.8,censo_decenal
1971,San Germán,28604.0,66.5,2520.0,18.0,8.7,27.3,140.7,203.3,estimado_anual
1972,San Germán,29099.0,66.0,2840.0,18.0,9.4,27.6,140.7,206.8,estimado_anual
1973,San Germán,29596.0,65.5,3160.0,18.0,10.1,27.9,140.7,210.3,estimado_anual
1974,San Germán,30088.0,65.0,3480.0,18.0,10.8,28.2,140.7,213.8,estimado_anual
1975,San Germán,30576.0,64.5,3800.0,18.0,11.5,28.5,140.7,217.3,estimado_anual
1976,San Germán,31069.0,64.0,4120.0,18.0,12.2,28.8,140.7,220.8,estimado_anual
1977,San Germán,31564.0,63.5,4440.0,18.0,12.9,29.1,140.7,224.3,estimado_anual
1978,San Germán,32055.0,63.0,4760.0,18.0,13.6,29.4,140.7,227.8,estimado_anual
1979,San Germán,32549.0,62.5,5080.0,18.0,14.3,29.7,140.7,231.3,estimado_anual
1980,San Germán,32960.0,62.0,5400.0,18.0,15.0,30.0,140.7,234.3,censo_decenal
1981,San Germán,33119.0,61.6,5820.0,17.8,15.4,30.3,140.7,235.4,estimado_anual
1982,San Germán,33291.0,61.2,6240.0,17.6,15.8,30.6,140.7,236.6,estimado_anual
1983,San Germán,33470.0,60.8,6660.0,17.4,16.2,30.9,140.7,237.9,estimado_anual
1984,San Germán,33656.0,60.4,7080.0,17.2,16.6,31.2,140.7,239.2,estimado_anual
1985,San Germán,33858.0,60.0,7500.0,17.0,17.0,31.5,140.7,240.6,estimado_anual
1986,San Germán,34069.0,59.6,7920.0,16.8,17.4,31.8,140.7,242.1,estimado_anual
1987,San Germán,34291.0,59.2,8340.0,16.6,17.8,32.1,140.7,243.7,estimado_anual
1988,San Germán,34524.0,58.8,8760.0,16.4,18.2,32.4,140.7,245.4,estimado_anual
1989,San Germán,34768.0,58.4,9180.0,16.2,18.6,32.7,140.7,247.1,estimado_anual
1990,San Germán,35004.0,58.0,9600.0,16.0,19.0,33.0,140.7,248.8,censo_decenal
1991,San Germán,35169.0,57.8,10180.0,15.9,19.2,33.4,140.7,250.0,estimado_anual
1992,San Germán,35344.0,57.6,10760.0,15.8,19.4,33.8,140.7,251.2,estimado_anual
1993,San Germán,35530.0,57.4,11340.0,15.7,19.6,34.2,140.7,252.5,estimado_anual
1994,San Germán,35729.0,57.2,11920.0,15.6,19.8,34.6,140.7,253.9,estimado_anual
1995,San Germán,35937.0,57.0,12500.0,15.5,20.0,35.0,140.7,255.4,estimado_anual
1996,San Germán,36160.0,56.8,13080.0,15.4,20.2,35.4,140.7,257.0,estimado_anual
1997,San Germán,36393.0,56.6,13660.0,15.3,20.4,35.8,140.7,258.7,estimado_anual
1998,San Germán,36639.0,56.4,14240.0,15.2,20.6,36.2,140.7,260.4,estimado_anual
1999,San Germán,36900.0,56.2,14820.0,15.1,20.8,36.6,140.7,262.3,estimado_anual
2000,San Germán,37102.0,56.0,15400.0,15.0,21.0,37.0,140.7,263.7,censo_decenal
2001,San Germán,37078.0,54.1,15430.0,15.1,21.3,37.1,140.7,263.5,estimado_anual
2002,San Germán,37033.0,52.2,15460.0,15.2,21.6,37.2,140.7,263.2,estimado_anual
2003,San Germán,36963.0,50.3,15490.0,15.3,21.9,37.3,140.7,262.7,estimado_anual
2004,San Germán,36889.0,48.4,15520.0,15.4,22.2,37.4,140.7,262.2,estimado_anual
2005,San Germán,36750.0,46.5,15550.0,15.5,22.5,37.5,140.7,261.2,estimado_anual
2006,San Germán,36518.0,44.6,15580.0,15.6,22.8,37.6,140.7,259.5,estimado_anual
2007,San Germán,36258.0,42.7,15610.0,15.7,23.1,37.7,140.7,257.7,estimado_anual
2008,San Germán,35978.0,40.8,15640.0,15.8,23.4,37.8,140.7,255.7,estimado_anual
2009,San Germán,35720.0,38.9,15670.0,15.9,23.7,37.9,140.7,253.9,estimado_anual
2010,San Germán,35675.0,37.0,15700.0,16.0,24.0,38.0,140.7,253.6,censo_decenal
2011,San Germán,35441.0,37.1,15708.9,16.1,24.0,38.0,140.7,251.9,estimado_anual
2012,San Germán,35164.0,37.2,15717.8,16.2,24.0,38.0,140.7,249.9,estimado_anual
2013,San Germán,34807.0,37.3,15726.7,16.3,24.0,38.0,140.7,247.4,estimado_anual
2014,San Germán,34416.0,37.4,15735.6,16.4,24.0,38.0,140.7,244.6,estimado_anual
2015,San Germán,33997.0,37.5,15744.5,16.5,24.0,38.0,140.7,241.6,estimado_anual
2016,San Germán,33580.0,37.6,15753.4,16.6,24.0,38.0,140.7,238.7,estimado_anual
2017,San Germán,32917.0,37.7,15762.3,16.7,24.0,38.0,140.7,234.0,estimado_anual
2018,San Germán,31890.0,37.8,15771.2,16.8,24.0,38.0,140.7,226.7,estimado_anual
2019,San Germán,32031.0,37.9,15780.1,16.9,24.0,38.0,140.7,227.7,estimado_anual
2020,San Germán,31826.0,38.0,15789.0,17.0,24.0,38.0,140.7,226.2,censo_decenal
2021,San Germán,31582.0,38.1,15797.9,17.1,24.0,38.0,140.7,224.5,estimado_anual
2022,San Germán,31172.0,38.2,15806.8,17.2,24.0,38.0,140.7,221.5,estimado_anual
2023,San Germán,30974.0,38.3,15815.7,17.3,24.0,38.0,140.7,220.1,estimado_anual
2024,San Germán,30979.0,38.4,15824.6,17.4,24.0,38.0,140.7,220.2,estimado_anual
2025,San Germán,30809.0,38.5,15833.5,17.5,24.0,38.0,140.7,219.0,estimado_anual
1950,San Juan,370820.0,,,,,,243.1,1525.4,estimado_poblacion
1951,San Juan,379106.0,,,,,,243.1,1559.5,estimado_poblacion
1952,San Juan,387407.0,,,,,,243.1,1593.6,estimado_poblacion
1953,San Juan,395696.0,,,,,,243.1,1627.7,estimado_poblacion
1954,San Juan,403977.0,,,,,,243.1,1661.8,estimado_poblacion
1955,San Juan,412259.0,,,,,,243.1,1695.8,estimado_poblacion
1956,San Juan,420568.0,,,,,,243.1,1730.0,estimado_poblacion
1957,San Juan,428852.0,,,,,,243.1,1764.1,estimado_poblacion
1958,San Juan,437135.0,,,,,,243.1,1798.2,estimado_poblacion
1959,San Juan,445418.0,,,,,,243.1,1832.2,estimado_poblacion
1960,San Juan,451947.0,,,,,,243.1,1859.1,estimado_poblacion
1961,San Juan,453104.0,,,,,,243.1,1863.9,estimado_poblacion
1962,San Juan,454262.0,,,,,,243.1,1868.6,estimado_poblacion
1963,San Juan,455419.0,,,,,,243.1,1873.4,estimado_poblacion
1964,San Juan,456579.0,,,,,,243.1,1878.2,estimado_poblacion
1965,San Juan,457740.0,,,,,,243.1,1882.9,estimado_poblacion
1966,San Juan,458893.0,,,,,,243.1,1887.7,estimado_poblacion
1967,San Juan,460055.0,,,,,,243.1,1892.5,estimado_poblacion
1968,San Juan,461216.0,,,,,,243.1,1897.2,estimado_poblacion
1969,San Juan,462372.0,,,,,,243.1,1902.0,estimado_poblacion
1970,San Juan,462535.0,58.0,2800.0,16.0,11.0,27.0,243.1,1902.7,censo_decenal
